Timestamp;;Energy;;Volume;;HourCounter;;TempForward;;TempReturn;;Power;;Flow;;;;;;ForwardedUsage;;ReturnedUsage;;;;;;ColumnX;;
27-02-2020 23.51;;342,07;MWh;7518,13;M3;6720;h;91,7;c;38,6;c;115,8;kW;1890;l/h;0;;0;;754,22;MWh;412,14;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;144,88;MWh;2920,9;M3;6720;h;90,2;c;46,5;c;60,2;kW;1197;l/h;0;;0;;293,38;MWh;148,49;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;820,74;MWh;28524,01;M3;6720;h;91,1;c;66,9;c;218;kW;7874;l/h;0;;0;;2842,86;MWh;2022,15;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;352,38;MWh;13885,87;M3;6720;h;91,5;c;54,9;c;131,8;kW;3122;l/h;0;;0;;1351,79;MWh;999,41;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 21.46;;960,79;MWh;20401,56;M3;6719;h;90,5;c;47,5;c;492,9;kW;9971;l/h;0;;0;;2074,21;MWh;1113,42;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.33;;407,86;MWh;7247,28;M3;6720;h;89,5;c;42,3;c;142,4;kW;2618;l/h;0;;0;;739,55;MWh;331,69;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;72,9;MWh;2625,65;M3;6721;h;92,1;c;64;c;94,1;kW;2916;l/h;0;;0;;270,77;MWh;197,88;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;572,72;MWh;11604,3;M3;6720;h;89,5;c;46,7;c;324,3;kW;6605;l/h;0;;0;;1182,7;MWh;609,97;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.30;;1406,59;MWh;34834,98;M3;6720;h;91,4;c;57,9;c;761,8;kW;19763;l/h;0;;0;;3584,08;MWh;2177,48;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.24;;1016,02;MWh;24406,14;M3;6720;h;91,3;c;58,7;c;342;kW;9197;l/h;0;;0;;2438,47;MWh;1422,44;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;723,36;MWh;13680,6;M3;6722;h;92;c;48,2;c;272,7;kW;5400;l/h;0;;0;;1393,44;MWh;670,07;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.06;;190,12;MWh;3815,3;M3;6720;h;82,7;c;40,9;c;34,2;kW;711;l/h;0;;0;;362,67;MWh;172,55;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;477,5;MWh;15615,54;M3;6722;h;92,9;c;59,3;c;338,4;kW;8810;l/h;0;;0;;1593,37;MWh;1115,86;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;1293,08;MWh;29971,88;M3;6722;h;93,6;c;57,7;c;456,3;kW;11088;l/h;0;;0;;3070,32;MWh;1777,24;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;300,09;MWh;5768,14;M3;6722;h;92,5;c;51,6;c;139;kW;2952;l/h;0;;0;;583,8;MWh;283,7;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;549,54;MWh;12823,57;M3;6722;h;91,1;c;58,5;c;159,7;kW;4256;l/h;0;;0;;1289,22;MWh;739,67;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;453,01;MWh;10534,4;M3;6722;h;93,7;c;58,3;c;197,1;kW;4886;l/h;0;;0;;1085,65;MWh;632,63;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;822,3;MWh;22575,55;M3;6722;h;92,1;c;53,5;c;272,9;kW;6164;l/h;0;;0;;2245,22;MWh;1422,92;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;629,85;MWh;17698,61;M3;6722;h;93,2;c;61,7;c;210,9;kW;5858;l/h;0;;0;;1795,48;MWh;1165,63;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;671,22;MWh;18496,02;M3;6722;h;90,7;c;60,5;c;107,4;kW;3114;l/h;0;;0;;1840,91;MWh;1169,68;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;1483,69;MWh;43858,35;M3;6722;h;93,3;c;61,8;c;562,7;kW;15614;l/h;0;;0;;4468,49;MWh;2984,84;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;588,5;MWh;13275,96;M3;6714;h;91,3;c;50,3;c;219,7;kW;4661;l/h;0;;0;;1346,87;MWh;758,37;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.06;;154,09;MWh;2649,07;M3;6714;h;90,7;c;44,6;c;60,3;kW;1134;l/h;0;;0;;272,72;MWh;118,62;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;546,44;MWh;13871,17;M3;6715;h;90,1;c;54,5;c;173,6;kW;4230;l/h;0;;0;;1387,56;MWh;841,11;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 19.42;;184,95;MWh;6460,8;M3;6711;h;89,3;c;69,6;c;123,1;kW;5498;l/h;0;;0;;649,28;MWh;464,33;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;668,65;MWh;15277,9;M3;6715;h;90,5;c;51,3;c;229,3;kW;5093;l/h;0;;0;;1535,58;MWh;866,92;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;521,96;MWh;11812,02;M3;6715;h;90,4;c;52,3;c;215,7;kW;4932;l/h;0;;0;;1192,62;MWh;670,66;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;711,5;MWh;15744,21;M3;6716;h;91,6;c;52,1;c;227,8;kW;5030;l/h;0;;0;;1599,78;MWh;888,27;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 03.39;;458,89;MWh;9328,06;M3;6694;h;91,3;c;44,3;c;199,7;kW;3716;l/h;0;;0;;952,32;MWh;493,43;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;476,41;MWh;12342,08;M3;6716;h;84,7;c;55,5;c;176,3;kW;5237;l/h;0;;0;;1177,17;MWh;700,77;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;547,93;MWh;11834,09;M3;6716;h;91,1;c;50,9;c;191,9;kW;4140;l/h;0;;0;;1201,79;MWh;653,86;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.00;;200,86;MWh;4483,16;M3;6715;h;88,5;c;48,7;c;77,1;kW;1683;l/h;0;;0;;443,72;MWh;242,85;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;614,46;MWh;12448,39;M3;6716;h;91,9;c;48,1;c;226,1;kW;4482;l/h;0;;0;;1270,33;MWh;655,86;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;188,49;MWh;6601,31;M3;6715;h;90,8;c;65,8;c;58,1;kW;2034;l/h;0;;0;;663,66;MWh;475,17;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;924,78;MWh;18638,44;M3;6717;h;90,6;c;52,2;c;373,5;kW;8450;l/h;0;;0;;1902,9;MWh;978,11;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;211,34;MWh;4719,75;M3;6717;h;91,7;c;55,2;c;52,3;kW;1251;l/h;0;;0;;493,81;MWh;282,47;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.54;;271,37;MWh;5017,16;M3;6716;h;88,3;c;34,5;c;103,4;kW;1665;l/h;0;;0;;501,44;MWh;230,06;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;49,35;MWh;1338,72;M3;6717;h;88,8;c;57,2;c;0;kW;0;l/h;0;;0;;135,39;MWh;86,04;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4586;MWh;124958;M3;6759;h;62,6;c;28,9;c;1,7;kW;45;l/h;0;;0;;8603;MWh;4016;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;6308;MWh;201376;M3;6759;h;63,4;c;50,6;c;0,5;kW;36;l/h;0;;0;;14478;MWh;8,17;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 20.44;;7102;MWh;274662;M3;6756;h;63,8;c;43,9;c;2,4;kW;104;l/h;0;;0;;19847;MWh;12744;MWh;0;;0;;1;d;IZAR Plus Portal
27-02-2020 23.59;;2622;MWh;104725;M3;6759;h;57;c;34,3;c;0,4;kW;17;l/h;0;;0;;6814;MWh;4191;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;6192;MWh;211721;M3;6759;h;62;c;38,9;c;2,6;kW;99;l/h;0;;0;;14472;MWh;8,28;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.38;;4928;MWh;162346;M3;6758;h;61,9;c;34,8;c;1,6;kW;53;l/h;0;;0;;11,24;MWh;6311;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;6195;MWh;200946;M3;6759;h;63,6;c;32,4;c;2,9;kW;80;l/h;0;;0;;14,24;MWh;8045;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;5441;MWh;188988;M3;6759;h;63,7;c;41,9;c;1,5;kW;62;l/h;0;;0;;13353;MWh;7912;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;3724;MWh;160,72;M3;6759;h;58,4;c;23,8;c;0,4;kW;10;l/h;0;;0;;11404;MWh;7679;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5404;MWh;173356;M3;6759;h;63,9;c;25,2;c;1,7;kW;39;l/h;0;;0;;12489;MWh;7084;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.20;;8653;MWh;459754;M3;6758;h;62,3;c;46,7;c;3;kW;169;l/h;0;;0;;31324;MWh;22,67;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5548;MWh;193892;M3;6759;h;62,1;c;29;c;1,5;kW;40;l/h;0;;0;;13753;MWh;8204;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4863;MWh;193653;M3;6759;h;63,9;c;44,6;c;2,3;kW;104;l/h;0;;0;;13908;MWh;9044;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;5481;MWh;155463;M3;6759;h;64,3;c;43,2;c;4;kW;167;l/h;0;;0;;10963;MWh;5482;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;5696;MWh;187341;M3;6759;h;57;c;24,6;c;0,4;kW;12;l/h;0;;0;;13,16;MWh;7463;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5954;MWh;150426;M3;6759;h;65,5;c;31,9;c;2,4;kW;64;l/h;0;;0;;10844;MWh;4889;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;6,41;MWh;185267;M3;6758;h;63,3;c;26,9;c;2,2;kW;54;l/h;0;;0;;13483;MWh;7073;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;673;MWh;28,28;M3;6759;h;7,4;c;7,3;c;0;kW;0;l/h;0;;0;;1607;MWh;934;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;2081;MWh;94469;M3;6759;h;56,6;c;41,4;c;0,4;kW;24;l/h;0;;0;;6126;MWh;4045;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;2744;MWh;112549;M3;6759;h;58;c;40,2;c;0,7;kW;36;l/h;0;;0;;7418;MWh;4673;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.45;;7547;MWh;259021;M3;6759;h;63,4;c;36,1;c;2,6;kW;84;l/h;0;;0;;18276;MWh;10728;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4841;MWh;175,39;M3;6759;h;63,1;c;24,7;c;2,8;kW;65;l/h;0;;0;;12176;MWh;7335;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.00;;6817;MWh;206314;M3;6758;h;59,7;c;27,5;c;1,2;kW;34;l/h;0;;0;;14076;MWh;7258;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;9193;MWh;383379;M3;6759;h;62,6;c;43,5;c;2,6;kW;119;l/h;0;;0;;26869;MWh;17676;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5951;MWh;267581;M3;6759;h;61,3;c;25,7;c;1,5;kW;38;l/h;0;;0;;18804;MWh;12852;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.38;;4757;MWh;256231;M3;6759;h;63,1;c;48,8;c;1,6;kW;98;l/h;0;;0;;17989;MWh;13232;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5016;MWh;281682;M3;6759;h;63,8;c;51,5;c;1,9;kW;134;l/h;0;;0;;20392;MWh;15375;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;7627;MWh;302693;M3;6759;h;64,2;c;47,7;c;2,1;kW;113;l/h;0;;0;;21911;MWh;14283;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5874;MWh;311518;M3;6759;h;62,9;c;49,4;c;2,2;kW;144;l/h;0;;0;;21498;MWh;15624;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;7093;MWh;396836;M3;6758;h;62,4;c;50,9;c;2,1;kW;163;l/h;0;;0;;27305;MWh;20212;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;2911;MWh;138302;M3;6760;h;57,5;c;42,8;c;0,6;kW;34;l/h;0;;0;;9255;MWh;6344;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;2377;MWh;83054;M3;6760;h;44,9;c;31,1;c;0;kW;2;l/h;0;;0;;5,14;MWh;2762;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;6924;MWh;241438;M3;6760;h;64;c;31,9;c;2,2;kW;59;l/h;0;;0;;17293;MWh;10369;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;8072;MWh;341807;M3;6760;h;64,2;c;47;c;1,9;kW;97;l/h;0;;0;;24405;MWh;16332;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;2926;MWh;108,39;M3;6760;h;57,5;c;43,1;c;0;kW;0;l/h;0;;0;;7031;MWh;4104;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;7,21;MWh;238394;M3;6760;h;59,5;c;26,6;c;1,4;kW;36;l/h;0;;0;;16369;MWh;9158;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;2572;MWh;102,33;M3;6760;h;57;c;40,7;c;0,3;kW;15;l/h;0;;0;;6675;MWh;4103;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 17.02;;5537;MWh;182543;M3;6753;h;61,7;c;36,2;c;1,9;kW;66;l/h;0;;0;;12535;MWh;6997;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5,28;MWh;195939;M3;6760;h;63,1;c;26,8;c;1,4;kW;35;l/h;0;;0;;14171;MWh;8,89;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4119;MWh;137142;M3;6760;h;61,1;c;24,1;c;1,6;kW;38;l/h;0;;0;;9238;MWh;5119;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4426;MWh;120975;M3;6760;h;63,2;c;24,8;c;1,6;kW;36;l/h;0;;0;;8517;MWh;4091;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;5265;MWh;159747;M3;6760;h;57,8;c;25,3;c;1,4;kW;38;l/h;0;;0;;10336;MWh;5,07;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.28;;4145;MWh;153212;M3;6759;h;64,2;c;44,8;c;1,6;kW;72;l/h;0;;0;;10979;MWh;6833;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;5,73;MWh;152657;M3;6760;h;61,2;c;25,9;c;2;kW;50;l/h;0;;0;;10398;MWh;4668;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.34;;6386;MWh;260721;M3;6759;h;63,7;c;45,8;c;3,5;kW;171;l/h;0;;0;;18455;MWh;12068;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;5319;MWh;211416;M3;6760;h;62,3;c;40,2;c;2,1;kW;85;l/h;0;;0;;14557;MWh;9238;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;2172;MWh;78247;M3;6760;h;55,9;c;34,9;c;1;kW;41;l/h;0;;0;;4921;MWh;2,75;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.42;;7372;MWh;283532;M3;6760;h;63,9;c;46,2;c;1,7;kW;82;l/h;0;;0;;20375;MWh;13003;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;1914;MWh;100828;M3;6760;h;55,6;c;40,9;c;0,4;kW;23;l/h;0;;0;;6103;MWh;4309;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;6,27;MWh;276486;M3;6759;h;63,7;c;49;c;2,3;kW;138;l/h;0;;0;;19537;MWh;13266;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.11;;4767;MWh;119944;M3;6759;h;62,1;c;27;c;1;kW;26;l/h;0;;0;;8555;MWh;3787;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;5139;MWh;199593;M3;6760;h;63,1;c;26,4;c;1,5;kW;37;l/h;0;;0;;14433;MWh;9293;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 21.55;;5297;MWh;153507;M3;6758;h;63,4;c;25,5;c;1,6;kW;36;l/h;0;;0;;10,94;MWh;5642;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5283;MWh;184816;M3;6760;h;63,4;c;50,1;c;0,7;kW;46;l/h;0;;0;;13,34;MWh;8056;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.38;;6142;MWh;227167;M3;6759;h;61,2;c;37,7;c;2,7;kW;102;l/h;0;;0;;15179;MWh;9037;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.40;;6752;MWh;183417;M3;6759;h;61,4;c;28,8;c;1,3;kW;35;l/h;0;;0;;12813;MWh;6,06;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5701;MWh;177708;M3;6760;h;63,9;c;49;c;2,5;kW;149;l/h;0;;0;;12742;MWh;7041;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4619;MWh;116,8;M3;6760;h;61,8;c;23,6;c;2;kW;47;l/h;0;;0;;7825;MWh;3205;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;6035;MWh;141,37;M3;6760;h;64,2;c;24,8;c;2,4;kW;54;l/h;0;;0;;10,1;MWh;4065;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;5156;MWh;164614;M3;6760;h;62,7;c;25,5;c;1,7;kW;39;l/h;0;;0;;11675;MWh;6519;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;5,11;MWh;211331;M3;6761;h;64,5;c;52;c;1,4;kW;102;l/h;0;;0;;14129;MWh;9018;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5047;MWh;217875;M3;6761;h;63,1;c;24;c;1,6;kW;37;l/h;0;;0;;15567;MWh;10519;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;1994;MWh;76615;M3;6761;h;55,6;c;28,8;c;1;kW;34;l/h;0;;0;;4611;MWh;2617;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5553;MWh;229678;M3;6761;h;63,2;c;32,4;c;2,2;kW;62;l/h;0;;0;;16245;MWh;10691;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;6552;MWh;236293;M3;6761;h;59,2;c;24,7;c;1,7;kW;42;l/h;0;;0;;15992;MWh;9,44;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.36;;8556;MWh;326468;M3;6760;h;62,4;c;31,2;c;2,3;kW;64;l/h;0;;0;;22929;MWh;14372;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4077;MWh;182193;M3;6761;h;64;c;50,1;c;1,3;kW;81;l/h;0;;0;;13134;MWh;9057;MWh;0;;0;;1;d;IZAR Plus Portal
27-02-2020 23.56;;5454;MWh;376613;M3;6761;h;60,3;c;56;c;0,7;kW;151;l/h;0;;0;;26129;MWh;20674;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.31;;3233;MWh;134095;M3;6760;h;60,6;c;42,3;c;1,4;kW;67;l/h;0;;0;;9135;MWh;5902;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4485;MWh;149824;M3;6761;h;60,7;c;23,3;c;1,8;kW;42;l/h;0;;0;;10321;MWh;5835;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4868;MWh;132,02;M3;6760;h;61,7;c;28,1;c;0,9;kW;23;l/h;0;;0;;9178;MWh;4309;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5,68;MWh;195083;M3;6761;h;64,6;c;47;c;1,9;kW;94;l/h;0;;0;;14224;MWh;8544;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5729;MWh;239458;M3;6760;h;65,1;c;49;c;2;kW;108;l/h;0;;0;;17369;MWh;11639;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;7023;MWh;332227;M3;6760;h;62,7;c;48,3;c;2,7;kW;167;l/h;0;;0;;22879;MWh;15855;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5875;MWh;158097;M3;6760;h;63,2;c;26;c;2;kW;46;l/h;0;;0;;11188;MWh;5313;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;6863;MWh;229054;M3;6760;h;62,9;c;43;c;1,4;kW;60;l/h;0;;0;;15952;MWh;9089;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;1358;MWh;51346;M3;6761;h;56,5;c;41,3;c;0,8;kW;44;l/h;0;;0;;3024;MWh;1665;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;6174;MWh;200191;M3;6761;h;61,6;c;26,2;c;1,7;kW;42;l/h;0;;0;;13962;MWh;7788;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;1619;MWh;54846;M3;6761;h;56;c;27;c;0;kW;0;l/h;0;;0;;3337;MWh;1718;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;2603;MWh;98039;M3;6760;h;57,3;c;36,3;c;0,9;kW;36;l/h;0;;0;;6439;MWh;3835;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;6625;MWh;210138;M3;6758;h;63;c;38,5;c;1,4;kW;50;l/h;0;;0;;15021;MWh;8395;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;3077;MWh;194669;M3;6758;h;58,8;c;45,3;c;0,9;kW;62;l/h;0;;0;;12464;MWh;9386;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5849;MWh;188225;M3;6759;h;61,3;c;31;c;1,9;kW;54;l/h;0;;0;;13019;MWh;7169;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;3703;MWh;111238;M3;6758;h;64;c;31,6;c;1,7;kW;45;l/h;0;;0;;7,81;MWh;4106;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5121;MWh;125,77;M3;6758;h;62,8;c;26,7;c;2,9;kW;71;l/h;0;;0;;8,81;MWh;3688;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;6484;MWh;192695;M3;6758;h;63,5;c;29,7;c;2,4;kW;61;l/h;0;;0;;13486;MWh;7001;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;3858;MWh;103567;M3;6758;h;59,8;c;23,8;c;1,1;kW;27;l/h;0;;0;;6825;MWh;2966;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;6914;MWh;333337;M3;6758;h;62,4;c;45,8;c;3;kW;155;l/h;0;;0;;23096;MWh;16182;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4676;MWh;133826;M3;6758;h;59,2;c;24,7;c;1,2;kW;30;l/h;0;;0;;9139;MWh;4462;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4836;MWh;149491;M3;6758;h;62,4;c;24,9;c;1,4;kW;34;l/h;0;;0;;10494;MWh;5658;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;4707;MWh;209047;M3;6758;h;58,5;c;40,9;c;0,9;kW;45;l/h;0;;0;;13803;MWh;9095;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.00;;7113;MWh;345866;M3;6757;h;62,6;c;46,1;c;2,4;kW;128;l/h;0;;0;;24277;MWh;17163;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5126;MWh;142137;M3;6758;h;62,1;c;32,5;c;2;kW;59;l/h;0;;0;;9608;MWh;4481;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4311;MWh;118118;M3;6758;h;61,2;c;24,5;c;0,9;kW;22;l/h;0;;0;;7964;MWh;3653;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.04;;5,89;MWh;192424;M3;6757;h;63,3;c;24,7;c;1,5;kW;34;l/h;0;;0;;13743;MWh;7853;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;7,48;MWh;331215;M3;6758;h;63,8;c;51,3;c;3;kW;207;l/h;0;;0;;23636;MWh;16156;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.55;;4565;MWh;122841;M3;6757;h;62;c;28,1;c;1,6;kW;41;l/h;0;;0;;8569;MWh;4004;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5216;MWh;183044;M3;6758;h;63,2;c;43,9;c;1,5;kW;70;l/h;0;;0;;12761;MWh;7544;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;2729;MWh;110456;M3;6758;h;57,6;c;36,1;c;1;kW;41;l/h;0;;0;;6826;MWh;4096;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5785;MWh;205459;M3;6758;h;64,2;c;50;c;0,8;kW;50;l/h;0;;0;;14915;MWh;9,13;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.42;;5943;MWh;204356;M3;6757;h;59,8;c;35,3;c;2;kW;71;l/h;0;;0;;13754;MWh;7811;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.59;;5101;MWh;134295;M3;6756;h;63,8;c;50,5;c;1,1;kW;73;l/h;0;;0;;9605;MWh;4504;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;5732;MWh;220259;M3;6757;h;63,2;c;49,2;c;2;kW;128;l/h;0;;0;;15352;MWh;9,62;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;6877;MWh;301696;M3;6757;h;64,7;c;50,2;c;2;kW;124;l/h;0;;0;;21,8;MWh;14923;MWh;0;;0;;0;d;IZAR Plus Portal
